Date;VES1;VES2
09.04.2019 20:30;132,0757813;125,5008438
09.04.2019 20:40;155,47125;158,363625
09.04.2019 20:50;145,6077188;149,4318906
09.04.2019 21:00;125,5254531;92,83439844
09.04.2019 21:10;147,6329375;76,65614063
09.04.2019 21:20;175,9966094;184,142
09.04.2019 21:30;159,2924063;108,4195078
09.04.2019 21:40;156,1798906;144,6070313
09.04.2019 21:50;178,5238125;184,5274219
09.04.2019 22:00;199,2210313;210,4340625
09.04.2019 22:10;232,3886563;228,0482188
09.04.2019 22:20;230,5279063;185,2310469
09.04.2019 22:30;162,2008906;164,6791875
09.04.2019 22:40;131,4264688;141,1883125
09.04.2019 22:50;125,9379063;109,5128828
09.04.2019 23:00;127,1259141;95,15575
09.04.2019 23:10;192,1494531;127,4930078
09.04.2019 23:20;226,0213906;163,992
09.04.2019 23:30;145,4845;140,8356406
09.04.2019 23:40;32,35040625;16,05689063
09.04.2019 23:50;11,70041504;-0,712161194
10.04.2019 00:00;26,24730273;32,11952148
10.04.2019 00:10;49,08646484;34,91035156
10.04.2019 00:20;104,5123125;75,22475
10.04.2019 00:30;89,22265625;76,60672656
10.04.2019 00:40;106,3812422;118,9816641
10.04.2019 00:50;109,9411797;115,5952656
10.04.2019 01:00;108,1641484;89,80958594
10.04.2019 01:10;101,2121719;117,4108516
10.04.2019 01:20;87,48038281;80,24354688
10.04.2019 01:30;96,27803125;105,7824063
10.04.2019 01:40;165,6852969;138,1936875
10.04.2019 01:50;174,378125;185,8412188
10.04.2019 02:00;147,8494219;143,7710938
10.04.2019 02:10;151,7524688;144,5060156
10.04.2019 02:20;181,346125;199,9962188
10.04.2019 02:30;188,9941094;196,6653594
10.04.2019 02:40;218,3666719;221,3137969
10.04.2019 02:50;196,5162969;186,3189688
10.04.2019 03:00;144,6022969;136,1456875
10.04.2019 03:10;181,7576563;181,4636563
10.04.2019 03:20;183,565375;189,8885
10.04.2019 03:30;193,9066875;205,7975
10.04.2019 03:40;163,4264844;150,693125
10.04.2019 03:50;156,1562969;140,6821563
10.04.2019 04:00;124,7869844;131,7335938
10.04.2019 04:10;94,60189844;96,34796094
10.04.2019 04:20;139,7146719;155,1608594
10.04.2019 04:30;237,9994219;152,4239844
10.04.2019 04:40;237,87125;237,28025
10.04.2019 04:50;178,1160625;179,9650625
10.04.2019 05:00;311,9334063;182,8067031
10.04.2019 05:10;321,1055313;251,211
10.04.2019 05:20;303,9856563;178,3068594
10.04.2019 05:30;574,4256875;517,6762188
10.04.2019 05:40;290,736625;218,5261875
10.04.2019 05:50;137,0182813;108,5652891
10.04.2019 06:00;129,1819688;130,0859531
10.04.2019 06:10;130,0051797;141,9936719
10.04.2019 06:20;166,3514531;93,46780469
10.04.2019 06:30;231,4284844;157,2907969
10.04.2019 06:40;174,7474375;134,6130938
10.04.2019 06:50;243,7981719;197,5264688
10.04.2019 07:00;229,7752031;205,1692031
10.04.2019 07:10;352,0368125;279,0692188
10.04.2019 07:20;354,6395938;254,8763906
10.04.2019 07:30;325,9101875;242,3814219
10.04.2019 07:40;271,409375;265,8237813
10.04.2019 07:50;329,9411875;276,5748438
10.04.2019 08:00;354,0839375;301,6655
10.04.2019 08:10;296,7704688;297,7121875
10.04.2019 08:20;384,7270938;268,1682188
10.04.2019 08:30;288,1670313;275,536
10.04.2019 08:40;237,8480469;269,809875
10.04.2019 08:50;194,529125;189,0541719
10.04.2019 09:00;169,9547188;151,6671563
10.04.2019 09:10;75,42342188;126,6128672
10.04.2019 09:20;89,92088281;93,06899219
10.04.2019 09:30;95,74510156;84,02060938
10.04.2019 09:40;77,364375;89,25288281
10.04.2019 09:50;78,12688281;73,83864063
10.04.2019 10:00;72,47042188;83,57220313
10.04.2019 10:10;57,25967188;71,19866406
10.04.2019 10:20;47,73726563;31,5493418
10.04.2019 10:30;36,42811719;37,78294531
10.04.2019 10:40;56,76496875;51,65536719
10.04.2019 10:50;53,48395313;60,09991016
10.04.2019 11:00;27,00384375;27,51693164
10.04.2019 11:10;21,63874023;37,90708203
10.04.2019 11:20;89,21867969;38,01817969
10.04.2019 11:30;83,44834375;71,26319531
10.04.2019 11:40;58,14327734;48,11428906
10.04.2019 11:50;83,27571094;58,66350781
10.04.2019 12:00;59,88648047;71,69376563
10.04.2019 12:10;90,54620313;93,91314844
10.04.2019 12:20;117,6565313;88,14227344
10.04.2019 12:30;78,95563281;61,08045703
10.04.2019 12:40;78,27177344;46,83358203
10.04.2019 12:50;185,3856094;136,8872656
10.04.2019 13:00;163,6373125;157,5998594
10.04.2019 13:10;157,6519063;131,27725
10.04.2019 13:20;140,4396875;133,8217656
10.04.2019 13:30;201,8285625;182,7765938
10.04.2019 13:40;167,1868438;161,6734531
10.04.2019 13:50;114,2201406;145,1462188
10.04.2019 14:00;114,3632813;117,0850547
10.04.2019 14:10;94,42609375;92,81139063
10.04.2019 14:20;94,43925;77,61989063
10.04.2019 14:30;63,30896094;79,76183594
10.04.2019 14:40;66,4360625;87,87683594
10.04.2019 14:50;66,88546094;69,65247656
10.04.2019 15:00;80,59095313;80,04411719
10.04.2019 15:10;117,6075;117,3940234
10.04.2019 15:20;123,7992891;111,7272422
10.04.2019 15:30;124,8170781;99,63930469
10.04.2019 15:40;109,7622109;106,3382813
10.04.2019 15:50;103,7120078;105,0662344
10.04.2019 16:00;217,6264219;139,3771563
10.04.2019 16:10;239,0610781;170,3116719
10.04.2019 16:20;174,9927031;193,5612344
10.04.2019 16:30;159,5699063;141,5805938
10.04.2019 16:40;132,7829375;117,973125
10.04.2019 16:50;113,7767031;96,12826563
10.04.2019 17:00;191,0540938;116,4975859
10.04.2019 17:10;157,2481719;94,1471875
10.04.2019 17:20;150,64475;105,7143438
10.04.2019 17:30;187,4934219;132,6432188
10.04.2019 17:40;225,8764531;185,6974688
10.04.2019 17:50;247,5134531;165,1807656
10.04.2019 18:00;201,579375;109,6357422
10.04.2019 18:10;171,6077344;116,5161797
10.04.2019 18:20;137,1369531;96,91438281
10.04.2019 18:30;103,7683359;88,30984375
10.04.2019 18:40;106,4676094;62,38122656
10.04.2019 18:50;142,9311094;99,54402344
10.04.2019 19:00;211,0300781;157,9468281
10.04.2019 19:10;163,9191875;147,4061094
10.04.2019 19:20;125,4127422;56,99053125
10.04.2019 19:30;122,1979375;65,1613125
10.04.2019 19:40;126,9703516;127,2521016
10.04.2019 19:50;151,13825;175,2534063
10.04.2019 20:00;120,0544141;129,4496484
10.04.2019 20:10;131,5891094;108,6294531
10.04.2019 20:20;120,8851328;97,35573438
10.04.2019 20:30;124,690125;72,35027344
10.04.2019 20:40;128,2339609;62,05401172
10.04.2019 20:50;94,40977344;69,27315625
10.04.2019 21:00;142,7770625;110,8296563
10.04.2019 21:10;166,5290625;106,9809297
10.04.2019 21:20;143,7794375;124,9230156
10.04.2019 21:30;145,3702813;83,74032813
10.04.2019 21:40;114,0659063;86,34525
10.04.2019 21:50;118,6143516;140,557625
10.04.2019 22:00;137,0165781;168,4103438
10.04.2019 22:10;137,5420625;118,3772266
10.04.2019 22:20;92,09202344;49,02083984
10.04.2019 22:30;97,39747656;66,76200781
10.04.2019 22:40;117,5572656;103,0199453
10.04.2019 22:50;102,6274453;113,3462578
10.04.2019 23:00;92,67728125;101,9102578
10.04.2019 23:10;88,07075;57,92670313
10.04.2019 23:20;73,21641406;63,01410547
10.04.2019 23:30;47,72332813;68,839125
10.04.2019 23:40;29,02121289;46,69853516
10.04.2019 23:50;31,76333594;35,11138281
11.04.2019 00:00;29,03362891;23,68884766
11.04.2019 00:10;31,28503711;18,57321484
11.04.2019 00:20;39,30391016;29,09233594
11.04.2019 00:30;129,6655703;73,18728125
11.04.2019 00:40;130,0386797;162,884
11.04.2019 00:50;85,7869375;84,90165625
11.04.2019 01:00;78,70541406;65,17028516
11.04.2019 01:10;99,4078125;61,69346484
11.04.2019 01:20;65,39037891;49,31551953
11.04.2019 01:30;43,84010938;45,06078125
11.04.2019 01:40;30,75037305;25,45084961
11.04.2019 01:50;20,30281445;16,3855293
11.04.2019 02:00;25,79356641;14,0802627
11.04.2019 02:10;36,30969531;24,37822852
11.04.2019 02:20;37,46980859;13,32451367
11.04.2019 02:30;34,68135156;25,88868555
11.04.2019 02:40;60,75407813;65,36591016
11.04.2019 02:50;97,09075781;61,13309375
11.04.2019 03:00;92,4660625;73,67349219
11.04.2019 03:10;89,01332031;69,396625
11.04.2019 03:20;60,19691016;48,87115625
11.04.2019 03:30;72,86638281;69,62038281
11.04.2019 03:40;71,1166875;71,11126563
11.04.2019 03:50;82,10865625;91,80936719
11.04.2019 04:00;101,4757969;101,0638047
11.04.2019 04:10;120,8868516;156,640125
11.04.2019 04:20;125,738625;102,0882344
11.04.2019 04:30;107,8127344;72,38957031
11.04.2019 04:40;88,61189063;58,72443359
11.04.2019 04:50;69,0346875;69,89176563
11.04.2019 05:00;73,81430469;76,81711719
11.04.2019 05:10;85,07821094;43,67617188
11.04.2019 05:20;120,2063359;77,62007813
11.04.2019 05:30;98,374375;80,95696875
11.04.2019 05:40;91,3886875;76,92064844
11.04.2019 05:50;124,0111406;85,56095313
11.04.2019 06:00;128,3372031;99,33742188
11.04.2019 06:10;113,9749688;101,3080547
11.04.2019 06:20;62,15416016;65,3260625
11.04.2019 06:30;41,04937891;35,65441797
11.04.2019 06:40;25,38751758;27,3080625
11.04.2019 06:50;10,44720117;9,131893555
11.04.2019 07:00;0,331595825;11,19050391
11.04.2019 07:10;3,359435303;3,01142627
11.04.2019 07:20;33,3118125;22,88633984
11.04.2019 07:30;47,22945313;17,22968555
11.04.2019 07:40;66,58990625;51,54574219
11.04.2019 07:50;104,0601563;85,07333594
11.04.2019 08:00;83,37603125;63,65758594
11.04.2019 08:10;88,07613281;101,7287109
11.04.2019 08:20;117,4353672;104,7574844
11.04.2019 08:30;79,702875;58,63066406
11.04.2019 08:40;82,24509375;71,22367188
11.04.2019 08:50;109,7816484;117,0996719
11.04.2019 09:00;68,11761719;48,23008203
11.04.2019 09:10;68,01189063;42,26563672
11.04.2019 09:20;69,51114844;40,69442188
11.04.2019 09:30;36,79904688;29,0921582
11.04.2019 09:40;35,4595625;27,06404297
11.04.2019 09:50;31,43257422;16,6523418
11.04.2019 10:00;12,94163379;13,40537988
11.04.2019 10:10;30,44239453;24,77364648
11.04.2019 10:20;51,48497656;47,62545313
11.04.2019 10:30;57,68767578;43,79076172
11.04.2019 10:40;30,76583008;28,95476367
11.04.2019 10:50;32,45780664;18,57556836
11.04.2019 11:00;37,66187891;33,65714844
11.04.2019 11:10;41,46999219;31,79062891
11.04.2019 11:20;27,44737891;26,57725781
11.04.2019 11:30;26,0880293;29,38976758
11.04.2019 11:40;32,38333594;36,96453906
11.04.2019 11:50;43,47251953;52,66906641
11.04.2019 12:00;43,97719531;58,07649609
11.04.2019 12:10;155,60675;141,8539688
11.04.2019 12:20;151,2696875;116,3110938
11.04.2019 12:30;133,908625;94,05674219
11.04.2019 12:40;69,41047656;75,0214375
11.04.2019 12:50;84,79607031;68,38040625
11.04.2019 13:00;127,4314688;98,90032031
11.04.2019 13:10;149,1877188;121,4912578
11.04.2019 13:20;143,5735156;156,4229531
11.04.2019 13:30;230,0603906;185,2485625
11.04.2019 13:40;353,2663438;275,3409688
11.04.2019 13:50;343,3447813;297,1602813
11.04.2019 14:00;295,3084688;230,3474375
11.04.2019 14:10;189,0986875;179,2468594
11.04.2019 14:20;178,7759375;120,2341094
11.04.2019 14:30;183,3810313;161,4658594
11.04.2019 14:40;271,8936563;251,9307656
11.04.2019 14:50;269,5522813;271,3061563
11.04.2019 15:00;298,9079063;235,3145938
11.04.2019 15:10;296,6692813;235,0477969
11.04.2019 15:20;357,470875;225,2955
11.04.2019 15:30;336,9509375;234,9747031
11.04.2019 15:40;327,234875;312,8743438
11.04.2019 15:50;353,0593125;255,3111094
11.04.2019 16:00;305,1975625;281,491625
11.04.2019 16:10;251,8746406;391,9130938
11.04.2019 16:20;309,6055938;344,1538125
11.04.2019 16:30;430,7759063;350,8590938
11.04.2019 16:40;392,7236875;331,8251563
11.04.2019 16:50;346,9214063;368,5809375
11.04.2019 17:00;387,1315938;409,183125
11.04.2019 17:10;406,7292813;401,2158438
11.04.2019 17:20;344,5635;392,5924375
11.04.2019 17:30;400,2154688;430,2114063
11.04.2019 17:40;418,4910938;369,32975
11.04.2019 17:50;399,1700313;359,547625
11.04.2019 18:00;293,8391563;363,004875
11.04.2019 18:10;411,9818125;328,2984688
11.04.2019 18:20;279,0745313;331,5884688
11.04.2019 18:30;335,2129063;276,6472188
11.04.2019 18:40;293,4911875;245,1342188
11.04.2019 18:50;282,3536563;252,9519375
11.04.2019 19:00;204,4434219;298,5653438
11.04.2019 19:10;183,2415938;154,3324219
11.04.2019 19:20;252,8883594;208,4270625
11.04.2019 19:30;199,4195938;245,4443438
11.04.2019 19:40;195,2601719;215,8887188
11.04.2019 19:50;228,8903281;199,4415
11.04.2019 20:00;238,5095;140,9791563
11.04.2019 20:10;195,4312813;200,5798125
11.04.2019 20:20;236,5825156;193,9699531
11.04.2019 20:30;224,708625;272,831875
11.04.2019 20:40;270,0215938;260,8659844
11.04.2019 20:50;273,0875625;267,5292813
11.04.2019 21:00;195,0987969;254,0517656
11.04.2019 21:10;178,8557031;176,7987969
11.04.2019 21:20;237,5164688;189,5111875
11.04.2019 21:30;156,513375;120,0154922
11.04.2019 21:40;201,0619219;202,4048906
11.04.2019 21:50;268,8588438;194,3383438
11.04.2019 22:00;310,0405938;229,7495469
11.04.2019 22:10;326,5050625;241,8295625
11.04.2019 22:20;413,421;307,474
11.04.2019 22:30;382,5667813;423,4421875
11.04.2019 22:40;330,4280313;286,7659375
11.04.2019 22:50;242,0348438;291,9907188
11.04.2019 23:00;230,8682344;312,8865938
11.04.2019 23:10;313,0565313;436,0201563
11.04.2019 23:20;318,6950938;398,1885
11.04.2019 23:30;320,262;281,2717188
11.04.2019 23:40;178,3058438;172,1316406
11.04.2019 23:50;71,8999375;81,87342969
12.04.2019 00:00;97,13278125;106,2084141
12.04.2019 00:10;183,6190313;135,089
12.04.2019 00:20;161,6047344;131,1918438
12.04.2019 00:30;113,6025703;157,1480156
12.04.2019 00:40;191,4005625;226,8017656
12.04.2019 00:50;332,0279063;330,7928125
12.04.2019 01:00;231,1935469;293,198625
12.04.2019 01:10;181,8195469;180,3182344
12.04.2019 01:20;134,394375;136,1629844
12.04.2019 01:30;101,7102188;109,9146484
12.04.2019 01:40;86,78171094;86,88921875
12.04.2019 01:50;47,12126563;48,79314063
12.04.2019 02:00;23,49413086;27,75781641
12.04.2019 02:10;10,90938379;28,66670898
12.04.2019 02:20;15,48786523;40,77952344
12.04.2019 02:30;18,10469727;37,15034375
12.04.2019 02:40;24,93799023;41,67547656
12.04.2019 02:50;27,36612891;30,6441543
12.04.2019 03:00;35,20403906;35,22835156
12.04.2019 03:10;30,00489844;29,80329883
12.04.2019 03:20;43,27069141;40,61370703
12.04.2019 03:30;48,58370313;71,47295313
12.04.2019 03:40;107,7059297;95,75353906
12.04.2019 03:50;81,91457031;67,01532031
12.04.2019 04:00;80,06908594;65,84215625
12.04.2019 04:10;95,34857813;65,92667969
12.04.2019 04:20;77,81321094;76,17860156
12.04.2019 04:30;133,9478438;159,987875
12.04.2019 04:40;453,1223125;443,1492813
12.04.2019 04:50;279,976375;221,2614688
12.04.2019 05:00;152,6651094;155,618625
12.04.2019 05:10;182,8611406;145,7483594
12.04.2019 05:20;217,2093594;171,7287031
12.04.2019 05:30;192,8999844;186,9910156
12.04.2019 05:40;135,1914219;118,3621875
12.04.2019 05:50;126,3601172;78,6814375
12.04.2019 06:00;129,0148125;64,76916406
12.04.2019 06:10;101,1115313;56,0140625
12.04.2019 06:20;56,11248828;35,69541016
12.04.2019 06:30;47,97421094;41,20545313
12.04.2019 06:40;52,93830469;59,20164844
12.04.2019 06:50;106,8889609;88,28664063
12.04.2019 07:00;141,0928906;115,5047031
12.04.2019 07:10;117,9808047;125,6538516
12.04.2019 07:20;64,80248438;71,9175625
12.04.2019 07:30;78,39885156;54,18867969
12.04.2019 07:40;57,37955859;70,04464844
12.04.2019 07:50;214,190625;172,1627656
12.04.2019 08:00;344,6812813;364,5238125
12.04.2019 08:10;535,50575;561,75875
12.04.2019 08:20;522,5995938;450,3197813
12.04.2019 08:30;459,1092813;337,0015
12.04.2019 08:40;277,0500625;383,9734375
12.04.2019 08:50;344,2222188;350,9413125
12.04.2019 09:00;289,8151563;348,761875
12.04.2019 09:10;331,7835625;290,2017813
12.04.2019 09:20;279,6556875;333,2113125
12.04.2019 09:30;397,8670313;394,983
12.04.2019 09:40;400,4148438;378,4034375
12.04.2019 09:50;339,246;395,5103438
12.04.2019 10:00;311,8493125;359,4314063
12.04.2019 10:10;326,9270625;294,1429688
12.04.2019 10:20;303,1315313;361,8147813
12.04.2019 10:30;172,2015781;242,0867344
12.04.2019 10:40;328,655125;327,1636563
12.04.2019 10:50;315,2618438;280,3242188
12.04.2019 11:00;226,0297031;345,9130938
12.04.2019 11:10;426,0503438;350,2615938
12.04.2019 11:20;217,1605781;283,171125
12.04.2019 11:30;300,6371563;302,3728125
12.04.2019 11:40;260,2282813;222,3967969
12.04.2019 11:50;241,8853438;297,54525
12.04.2019 12:00;342,3251875;285,6196875
12.04.2019 12:10;228,8709375;162,6806563
12.04.2019 12:20;259,4060625;197,7549688
12.04.2019 12:30;190,7675156;182,3455313
12.04.2019 12:40;344,358;404,509
12.04.2019 12:50;421,1531875;404,1532188
12.04.2019 13:00;290,743125;267,1680313
12.04.2019 13:10;235,2943438;270,3589375
12.04.2019 13:20;469,7884375;351,2966875
12.04.2019 13:30;464,8070625;441,1233438
12.04.2019 13:40;343,4074375;248,5615156
12.04.2019 13:50;180,6828438;212,2355469
